code,name,brand,price,description,image,page,confidence
K828,PARLANTE,KASSEL,190.0,"• PARLANTE RECARGABLE
• BOCINA : 8” PULGADAS
• TWEETER 2.5” X 2 PULGADAS
• POTENCIA: 60 WATTS RMS
• RADIO FM, USB, SD, BLUETOOTH.
• 1ENTRADA MICRÓFONO, 1 ENTRADA
DE GUITARRA.
• PANEL ECUALIZADOR RGB.
• 1 MICRÓFONO INALÁMBRICO,
• ILUMINACIÓN LED RGB",images/K828.jpg,423,1.0
ET-P5811MBC,PARLANTE,EWTTO,195.0,"• MODELO: PARLANTE
• MARCA:  EWTTO
• BATERIA: 3600MAH
• POTENCIA:40W
• FUNCIONES: BT, AUX ,USB ,
TF,FM.
• CONTENIDO: CABLE DE
CARGA A CORRIENTE DIRECTA
• 2 MICROFONO Y CONTROL
REMOTO
• DOB",images/ET-P5811MBC.jpg,424,1.0
EW-P471MBC,PARLANTE,EWTTO,199.0,"• PARLANTE EWTTO
• POTENCIA: 40W
• BATERIA: 3600MAH
• RECARGABLE Y A CORRIENTE DIRECTA
• BLUETOOTH, RADIO FM, LECTOR USB
Y SD
• CABLE CARGADOR Y A CORRIENTE
DIRECTA
• MICROFONO INALAMBRICO
• JUEGO DE LUCES RGB",images/EW-P471MBC.jpg,425,1.0
SP36,PARLANTE MICCELL,,199.0,"• PARLANTE RECARGABLE
BLUETOOTH, USB, MICRO SD, AUX
• INCLUYE UNA BATERÍA DE 6000
MAH.
• RESISTENCIA AL AGUA
• LUCES LED RGB
• POTENCIA: 50W
• INCLUYE CABLE DE CARGA TIPO C ,
AUX.",images/SP36.jpg,426,0.9
HA-W55,PARLANTE,HALION,199.0,"• PRODUCTO: PARLANTE
• MARCA: HALION
• BOCINAS: 2*5″ PULGADAS
• POTENCIA: 55W
• BATERIA: 7.4V -3600MAH
• FUNCIONES: USB,
BLUETOOTH TWS, RADIO FM
• INCLUYE: 1 MICRÓFONO
INÁLAMBRICO,CABLE
AUXILIAR
•
ILUMINACIÓN LED: RGB",images/HA-W55.jpg,427,1.0
MAX-265E2,PARLANTE BARETONE,,200.0,"• PRODUCTO: PARLANTE
PROFESIONAL
• POTENCIA : 800W
• SENSIBILIDAD: 89DB
• WOOFER: 6.5´´X2
• TWEETER:1´´XX1
• BATERIA: 7.4V 4500MAH
• LUCES RGB
• FUNCIONES: MP3, SD, AUX, USB,
BT, RADIO FM
• INCLUYE: 1CONTROL REMOTO, Y
CABLE DE CARGA",images/MAX-265E2.jpg,428,0.9
BL-P401MBAC,PARLANTE BLESS,,200.0,"• PARLANTE RECARGABLE
• USB, SD, BLUETOOTH.
• POTENCIA: 300W
• TWEETER:3 PULGADAS
• WOFFER: 8´´
• 2 MICRÓFONO INALAMBRICOS.
• ILUMINACIÓN LED RGB
• INCLUYE: CONTROL REMOTO,CABLE AC,
PILA, 2 MICROFONO INALAMBRICO",images/BL-P401MBAC.jpg,429,0.9
BTS-2250,PARLANTE BRODU,,210.0,"• WOOFER 8’’ PULGADAS
• POTENCIA 200W
• ENTRADA LECTORA DE USB,
MEMORIA, BLUETOOTH
• LUCES: FRENTE  RGB
• 2 MICROFONOS INALAMBRICOS
• CONTROL REMOTO
• RECARGABLE
• ECUALIZADOR",images/BTS-2250.jpg,430,0.9
ET-P5812MBC,PARLANTE,EWTTO,210.0,"• MODELO: PARLANTE
• MARCA:  EWTTO
• BATERIA: 3600MAH
• POTENCIA:40W
• FUNCIONES: BT, AUX ,USB ,
TF,FM.
• CONTENIDO: CABLE DE
CARGA A CORRIENTE DIRECTA
• 2 MICROFONO Y CONTROL
REMOTO
• DOBLE RUEDAS",images/ET-P5812MBC.jpg,431,1.0
S7005KTV,PARLANTE MICRONICS,,220.0,"• SISTEMA DE AUDIO MULTIMEDIA
2.1 KTV
• CONEXIÓN INALAMBRICA BT
HASTA 10 M
• VOLTAJE DE ENTRADA: AC 220V
• ENTRADA DE 6.35MM PARA
MICROFONO
• ILUMINACION RGB
• LECTOR DE MEMORIA USB/SD
• RADIO FM
• INCLUYE CONTROL REMOTO,
PANTALLA LED,BOTONES DE
CONTROL.",images/S7005KTV.jpg,432,0.9
LD-S012AC,PARLANTE LIDIMI,LIDIMI,220.0,"• PRODUCTO: PARLANTE
• MARCA:  LIDIMI
• POTENCIA: 30W*2+15W*2
• BATERIA: 8000MAH
• FRENTE CON JUEGO DE LUCES RGB
• PANTALLA LED
• FUNCIONES:BLUETOOTH, LECTOR
DE USB Y MEMORIA
• INCLUYE:1 MICROFONO
INALAMBRICO, CABLE A
CORRIENTE DIRECTA",images/LD-S012AC.jpg,433,1.0
SP41,PARLANTE MICCELL,,230.0,"• PARLANTE RECARGABLE
TWS,BLUETOOTH, USB, MICRO SD,
AUX
• INCLUYE UNA BATERÍA DE 8800
MAH.
• CLASIFICACION DE IPX5, IDEAL
PARA USO DE EXTERIORES.
• LUCES LED RGB
• POTENCIA: 80W
• INCLUYE CABLE DE CARGA TIPO C ,
AUX.",images/SP41.jpg,434,0.9
ET-P5821MBC,PARLANTE,EWTTO,230.0,"• PARLANTE RECARGABLE
• BATERIA: 3600MAH
• USB, SD, BLUETOOTH.
• 1 ENTRADAS MICRÓFONO, 1
ENTRADA DE GUITARRA.
• PANEL ECUALIZADOR RGB.
• 1 MICRÓFONO INALÁMBRICO,
• ILUMINACIÓN LED RGB
• CONTROL REMOTO
• DOBLE RUEDAS EN LA BASE",images/ET-P5821MBC.jpg,435,1.0
LD-S060AC,PARLANTE LIDIMI,LIDIMI,230.0,"• PRODUCTO: PARLANTE
• MARCA:  LIDIMI
• BATERIA: 7.4V 2000MAH
*6=12000MAH
• FRENTE CON JUEGO DE LUCES RGB
• PANTALLA LED
• FUNCIONES:BLUETOOTH,
AUX,LECTOR DE USB Y MEMORIA
• INCLUYE:1 CABLE A CORRIENTE
DIRECTA, 1 MICROFONO
INALAMBRICO",images/LD-S060AC.jpg,436,1.0
BTS-2147,PARLANTE  BRODU,,230.0,"• PARLANTE BRUDU
• RECARGABLE Y A CORRIENTE DIRECTA
• BLUETOOTH, RADIO FM, LECTOR USB
Y SD
• CABLE CARGADOR
• MICROFONO INALAMBRICO
• JUEGO DE LUCES RGB",images/BTS-2147.jpg,437,0.9
,MX 801 PARLANTE TRON 8,MAX,230.0,"• PARLANTE INALAMBRICO
• DOBLE  BOCINA DE 8” + TWEETER
• CONEXIÓN DE CARGA A CORRIENTE
DIRECTA Y RECARGABLE
• BLUETOOTH, RADIO FM, LECTOR USB
Y SD
• MICROFONO INALAMBRICO
• CONTROL REMOTO
• JUEGO DE LUCES RGB",images/page_438_product_001.jpg,438,0.85
K2816,PARLANTE,KASSEL,230.0,"• PRODUCTO: PARLANTE
• CONEXIÓN: A CORRIENTE DIRECTA Y
RECARGABLE.
• BOCINAS: 2*8″
• FUNCIONES: USB, TF, BLUETOOTH TWS,
RADIO FM
• INPUTS: 2*MICROFONO JACK 6.3MM +
GUITARRA JACK 6.3MM  + AUXILIAR JACK
3.5MM
• BATERIA: 7.4V -3600MAH
• CONEXION: DIRECTA AC
• ILUMINACION:RGB
• INCLUYE: 1 MICROFONO INALAMBRICO",images/K2816.jpg,439,1.0
BTS-2001,BARRA DE SONIDO,,250.0,"• BARRA DE SONIDO
BLUETOOTH
• CUERPO RESONADOR DE
MADERA
• DOBLE MICRÓFONO
INALAMBRICO
• CONTROL REMOTO
• CABLE ÓPTICO
• ENCHUFE A CORRIENTE
DIRECTA
• ESPONJAS DE RUIDO PARA
MICRO",images/BTS-2001.jpg,440,0.9
ET-P5828MBC,PARLANTE,EWTTO,250.0,"• PARLANTE RECARGABLE
• POTENCIA:40W
• BATERIA: 3600MAH
• TAMAÑO: 290X290X730MM
• USB, SD, BLUETOOTH.
• 1 ENTRADAS MICRÓFONO, 1
ENTRADA DE GUITARRA.
• PANEL ECUALIZADOR RGB.
• 1 MICRÓFONO INALÁMBRICO,
• ILUMINACIÓN LED RGB
• CONTROL REMOTO
• DOBLE RUEDAS EN LA BASE",images/ET-P5828MBC.jpg,441,1.0
BS-P8559MBA,PARLANTE BOSSNEY,,250.0,"• BATERIA: 7.4V/ 6000MAH
• PORTABILIDAD: ES UN PARLANTE
PORTÁTIL CON DOBLE RUEDAS
PARA UN FÁCIL TRANSPORTE.
• INCLUYE ENTRADAS PARA USB,
TARJETA SD/MICRO SD , AUX, MIC,
TF, TWS
• MICRÓFONO INALAMBRICO,
CONTROL REMOTO Y CABLE DE
CARGA.
• RECARGABLE",images/BS-P8559MBA.jpg,442,0.9
HA-S40C,BARRA DE SONIDO HALION,,250.0,"• BARRA DE SONIDO  +SUBBOOFER
• LECTOR USB
• ALTA CALIDA DE SONIDO ESTABLE
• CABLE DE CARGA A CORRIENTE
• SALIDA 120W DE POTENCIA
• CONTROL REMOTO",images/HA-S40C.jpg,443,0.9
K1210,PARLANTE,KASSEL,255.0,"• PRODUCTO: PARLANTE
• CONEXIÓN: A CORRIENTE
DIRECTA Y RECARGABLE.
• BOCINAS: 12″
• FUNCIONES: USB, TF,
BLUETOOTH TWS, RADIO FM
• INPUTS: «2*MICROFONO JACK
6.3MM & AUXILIAR JACK
3.5MM»
• BATERIA: 7.4V -3600 MAH
• CONEXION: DIRECTA AC
• ILUMINACION:RGB
• INCLUYE: 1 MICROFONO
INALAMBRICO",images/K1210.jpg,444,1.0
K2825,PARLANTE,KASSEL,260.0,"• PARLANTE RECARGABLE
• BOCINA : 8” x 2 PULGADAS
• POTENCIA: 60 WATTS RMS
• RADIO FM, USB, SD, BLUETOOTH.
• 2 ENTRADAS MICRÓFONO, 1
ENTRADA DE GUITARRA.
• PANEL ECUALIZADOR RGB.
• 1 MICRÓFONO INALÁMBRICO,
• ILUMINACIÓN LED RGB
• DOBLE RUEDAS EN LA BASE",images/K2825.jpg,445,1.0
LD-S063AC,PARLANTE LIDIMI,,260.0,"• BATERIA RECARGABLE
• DOBLE BOCINA DE 6.5’’
PULGADAS
• CONECTIVIDAD: BLUETOOTH,
USB, MICRO SD, RADIO FM,
AUX
• SISTEMA ECUALIZADOR
• LUCES LED RGB",images/LD-S063AC.jpg,446,0.9
HA-S45C,BARRA DE SONIDO SUBWOOFER,EWTTO,260.0,"•
PRODUCTO: BARRA DE SONIDO
+ SUBWOOFER
•
POWER :150W RMS
•
WOOFER: 1×6.5″
•
SATÉLITES: 4×2.25″
•
FUNCIONES: USB, BT, AUX
•
INPUTS: AUX, OPTICAL, HDMI
•
CONTROL REMOTO
•
DIMENSIONES:
•
BARRA: 90 X 8.1 X 7.9 CM
•
WOOFER: 19 X 32.5 X 37.2
•
CARACTERISTICAS: MÚLTIPLES
OPCIONES DE CONECTIVIDAD",images/HA-S45C.jpg,447,1.0
,MX 806 PARLANTE TRON,MAX,270.0,"• PARLANTE RECARGABLE BLUETOOTH Y
A CORRIENTE
• ENTRADA LECTORA DE USB Y
MEMORIA
• DOBLE BOCINA DE 2 BOCINAS DE 8”
PULGADAS
• RADIO FM
• MICROFONO INALAMBRICO
• CABLE DE CARGA
• CONTROL REMOTO
• CABLE A CORRIENTE DIRECTA",images/page_448_product_001.jpg,448,0.85
ATV08,PARLANTE ONEDAY,,280.0,"• POTENCIA:200W
• LUCES RGB
• INCLUYE ENTRADAS PARA USB,
TARJETA SD/MICRO SD , AUX, MIC,
TF, TWS
• 2 MICRÓFONO INALAMBRICO,
CONTROL REMOTO Y CABLE DE
CARGA.",images/ATV08.jpg,449,0.9
ET-P5806MBC,PARLANTE,EWTTO,299.0,"• PARLANTE EWTTO
• DOBLE BOCINA DE 8’’ PULGADAS
• AC
• PUERTO TF, USB Y AUX
• CONECTIVIDAD BLUETOOTH, RADIO
• MICROFONO
• CONTROL REMOTO
• LUCES LED RGB",images/ET-P5806MBC.jpg,450,1.0
ET-P5805MBC,PARLANTE,EWTTO,299.0,"• PRODUCTO:  PARLANTE
PROFESIONAL
• FUNCIONES:
BLUETOOTH,MP3,USB,TF,FM,MIC,T
WS
• BOCINAS: 8”X2
• ILUMINACIÓN:RGB
• POTENCIA: 50W
• BATERÍA : 4500 MAH
• INCLUYE: 1 MICRÓFONO
INALÁMBRICO, 1 CONTROL
REMOTO, 1 CABLE AC,  PANEL
ECUALIZADOR A PERILLAS",images/ET-P5805MBC.jpg,451,1.0
P1601,D- PARLANTE DEMGEL,,299.0,"• PARLANTE INALAMBRICO
• BOCINA: 6.5’’+3’’X2
• POTENCIA 100W
• FUNCIONES: BLUETOOTH, USB
,RADIO FM , TWS , AUX Y ENTRADA
PARA MICROFONO
• DURACION 5H
• LUCES RGB
• INCLUYE: CARGADOR TIPO C,
CONTROL Y ASA PARA
TRANSPORTAR.",images/P1601.jpg,452,0.9
1508-V1,MX PARLANTE TRON 8,MAX,299.0,"• PARLANTE INALAMBRICO
• BOCINA: DE 8´´+ TWEETER
• FUNCIONES: BLUETOOTH, USB ,RADIO
FM , TWS , AUX Y ENTRADA PARA
MICROFONO
• CONEXIÓN DE CARGA: ENTRADA AC 220V
• LUCES RGB
• INCLUYE:CONTROL REMOTO,
MICROFONO INALAMBRICO, CABLE DE
CARGA.",images/1508-V1.jpg,453,1.0
PF-40,PARLANTE,,299.0,"• PARLANTE INALAMBRICO
• DOBLE BOCINA DE 8’’X2
• PUERTO TF, USB Y AUX
• CONECTIVIDAD BLUETOOTH, RADIO
• 2 MICROFONO INALAMBRICOS.
• CONTROL REMOTO
• 2 PILAS
• LUCES LED RGB
• DOBLE RUEDAS",images/PF-40.jpg,454,0.9
,MX 1021 PARLANTE TRON 10,MAX,299.0,"• PARLANTE RECARGABLE BLUETOOTH
• ENTRADA LECTORA DE USB Y
MEMORIA
• 1 BOCINA DE 10´´,2 BOCINA DE 3”
PULGADAS +MAS TWEETER
• RADIO FM
• MICROFONO INALAMBRICO
• CABLE DE CARGA
• CONTROL REMOTO
• LUCES RGB",images/page_455_product_001.jpg,455,0.85
V-2870,PARLANTE,,299.0,"• PARLANTE INALAMBRICO
• POTENCIA: 40W
• WOOFER: 8´´X2+TWEETER.
• INCLUYE UN MICRÓFONO PARA
FUNCIÓN DE KARAOKE.
• CONTROL REMOTO
• CUENTA CON LUCES LED RGB.
• DOBLE RUEDAS",images/V-2870.jpg,456,0.9
DE-P4588MBC,PARLANTE DEXBO,DEXBO,299.0,"• MODELO: PARLANTE
• MARCA:  DEXBO
• BATERIA: 6000MAH
• POTENCIA:240W
• FUNCIONES: RADIO FM,
BLUETOOTH, PUERTO USB,
TARJETA SD Y ENTRADA AUX
• CONTENIDO: CABLE DE
CARGA, AUX, TIPO C, PILA
• CORREA AJUSTABLE
• 1 MICROFONO Y CONTROL
REMOTO",images/DE-P4588MBC.jpg,457,1.0
K2812,PARLANTE,KASSEL,300.0,"• PRODUCTO: PARLANTE KASSEL
• BOCINAS: 2 * 8″
• FUNCIONES: USB, TF, BLUETOOTH,
RADIO FM
• INPUTS: 2MICROFONO JACK
6.3MM & AUXILIAR JACK 3.5MM
• BATERIA: 7.4V – 3600MAH
• ILUMINACION LED: RGB
• INCLUYE: 1 MICRÓFONO
INALAMBRICO, CABLE AC, CABLE
DE CARGA",images/K2812.jpg,458,1.0
P2601MC,D- PARLANTE DEMGEL,,300.0,"• PARLANTE RECARGABLE
• USB, SD, BLUETOOTH.
• POTENCIA: 50W
• BATERIA: 7.4V 4500MAH
• 2 MICRÓFONO INALAMBRICOS.
• PANEL ECUALIZADOR RGB.
• ILUMINACIÓN LED RGB
• INCLUYE: CONTROL REMOTO,CABLE AC,
PILA, CABLE CARGADOR",images/P2601MC.jpg,459,0.9
K2822,PARLANTE,KASSEL,300.0,"• PRODUCTO: PARLANTE KASSEL
• CUENTA CON DOBLE BOCINA DE 8
PULGADAS, ILUMINACIÓN LED
RGB Y FUNCIÓN DE KARAOKE.
• CONECTIVIDAD: BLUETOOTH,
RADIO FM, PUERTO USB Y LECTOR
DE TARJETAS TF.
• POTENCIA:40 WATTS RMS Y
ENTRADAS PARA MICRÓFONO Y
GUITARRA.
• BATERÍA RECARGABLE DE
7.4V/4000MA.",images/K2822.jpg,460,1.0
K2814,PARLANTE,KASSEL,310.0,"• PRODUCTO: PARLANTE KASSEL
• BOCINAS: 2 * 8″
• FUNCIONES: USB, TF, BLUETOOTH,
RADIO FM
• INPUTS: «2MICROFONO JACK
6.3MM, GUITARRA JACK 6.3MM &
AUXILIAR JACK 3.5MM»
• BATERIA: 7.4V – 3600MAH
• ILUMINACION LED: RGB
• INCLUYE: 1 MICRÓFONO
INALAMBRICO, CABLE AC, CABLE
DE CARGA",images/K2814.jpg,461,1.0
ET-P5831MBC,PARLANTE,EWTTO,310.0,"• PRODUCTO: PARLANTE EWTTO
• VERSION BT 5.2
• BOCINAS: 12 PULGADAS * 2
• POTENCIA:40W
• TAMAÑO DEL
PRODUCTO:315X315X860MM.
• FUNCIONES:
BT,AUX,USB,TF,FM,MIC.
• ILUMINACION LED: RGB
• INCLUYE: 1 MICRÓFONO
INALAMBRICO, CABLE AC, CABLE
DE CARGA ,CONTROL REMOTO
• DOBLE RUEDAS",images/ET-P5831MBC.jpg,462,1.0
BL-P405MBAC,PARLANTE BLESS,,310.0,"• PARLANTE RECARGABLE
• USB, SD, BLUETOOTH.
• POTENCIA: 200W
• TWEETER:3*3 PULGADAS
• WOFFER: 8´´
• 2 MICRÓFONO INALAMBRICOS.
• PANEL ECUALIZADOR RGB.
• ILUMINACIÓN LED RGB
• INCLUYE: CONTROL REMOTO,CABLE AC,
PILA, MICROFONO INALAMBRICO",images/BL-P405MBAC.jpg,463,0.9
S7011BT,PARLANTE MICRONICS,,310.0,"• SISTEMA DE AUDIO MULTIMEDIA 2.1
BT,SW 8´´
• WOOFER: 8´´.
• DIAMETRO DE SATELITE: 3´´ X 2 +
TWEETER DE 1.5´X2
• CONEXIÓN INALAMBRICA BT LARGA
DISTANCIA
• ILUMINACION RGB
• LECTOR DE MEMORIA USB/SD
• RADIO FM
• INCLUYE CONTROL REMOTO,
PANTALLA LED,PUERTO PARA
KARAOKE",images/S7011BT.jpg,464,0.9
BL-P402MBAC,PARLANTE BLESS,,310.0,"• PARLANTE RECARGABLE
• USB, SD, BLUETOOTH.
• POTENCIA: 300W
• TWEETER:3 PULGADAS
• WOFFER: 8´´
• 2 MICRÓFONO INALAMBRICOS.
• ILUMINACIÓN LED RGB
• INCLUYE: CONTROL REMOTO,CABLE AC,
PILA, 2 MICROFONO INALAMBRICO",images/BL-P402MBAC.jpg,465,0.9
ET-P5816,PARLANTE,EWTTO,320.0,"• PRODUCTO: PARLANTE EWTTO
• CUENTA CONALTAVOZ 10
PULGADAS X2, ILUMINACIÓN LED
RGB Y FUNCIÓN DE KARAOKE.
• CONECTIVIDAD: BLUETOOTH,
RADIO FM, PUERTO USB Y LECTOR
DE TARJETAS TF.
• ENTRADAS PARA MICRÓFONO Y
GUITARRA.
• BATERÍA 4500 MAH",images/ET-P5816.jpg,466,1.0
BTS-1990,PARLANTE BRODU,,320.0,"• PARLANTE RECARGABLE BLUETOOTH
• ENTRADA LECTORA DE USB Y
MEMORIA
• DOBLE BOCINA DE 2 BOCINAS DE 8”
PULGADAS
• RADIO FM
• DOS MICROFONO INALAMBRICO
• CABLE DE CARGA
• CONTROL REMOTO
• LUCES RGB 360°",images/BTS-1990.jpg,467,0.9
EW-P477BC,PARLANTE,EWTTO,320.0,"• MODELO: PARLANTE
• MARCA: EWTTO
• POTENCIA:120W
• BATERIA: 6000MAH
• PANTALLA LED
• FUNCIONES: RADIO FM,
BLUETOOTH, PUERTO USB,
Y ENTRADA AUX
• CONTENIDO: CABLE DE
CARGA, AUX, TIPO C
• CORREA AJUSTABLE",images/EW-P477BC.jpg,468,1.0
K2103,PARLANTE,KASSEL,330.0,"• PARLANTE RECARGABLE
• BOCINA : 10” x 2 PULGADAS
• POTENCIA: 120 WATTS RMS
• USB, SD, BLUETOOTH.
• 2 ENTRADAS MICRÓFONO, 1
ENTRADA DE GUITARRA.
• PANEL ECUALIZADOR RGB.
• 1 MICRÓFONO INALÁMBRICO,
• ILUMINACIÓN LED RGB
• DOBLE RUEDAS EN LA BASE",images/K2103.jpg,469,1.0
MX-1000,PARLANTE TRON 10,MAX,330.0,"• PARLANTE RECARGABLE
• USB, SD, BLUETOOTH.
• 2 ENTRADAS MICRÓFONO, 1 ENTRADA
DE GUITARRA, AUX.
• PANEL ECUALIZADOR RGB.
• DOBLE RUEDAS EN LA BASE
• ILUMINACIÓN LED RGB
• INCLUYE: CONTROL REMOTO,CABLE AC,
PILA.",images/MX-1000.jpg,470,1.0
K2818,PARLANTE,KASSEL,330.0,"• PRODUCTO: PARLANTE KASSEL
•
WOOFER: 8”X 2  PULGADAS
• FUNCIONES: BLUETOOTH,SD,
TWS,AUX,MIC Y GUITARRA
• BATERIAL: RECARGABLE Y A CARGA
DIRECTA
• BATERÍA RECARGABLE DE 7.4V / 4500
MA, VOLTAJE: 100/240V – 50/60 HZ
• INCLUYE:
• CONSOLA DE MANDO ECUALIZADOR
•  MICRÓFONO INALÁMBRICO, CONTROL
REMOTO Y CABLE DE CARGA DIRECTO AC
• ILUMINACIÓN LED: RGB",images/K2818.png,471,1.0
DE-P4585MB,PARLANTE DEXBO,DEXBO,340.0,"• MODELO: PARLANTE
• MARCA:  DEXBO
• 300W
• FUNCIONES: RADIO FM,
BLUETOOTH, PUERTO USB,
TARJETA SD Y ENTRADA
AUX
• CONTENIDO: CABLE DE
CARGA, AUX, TIPO C
• 1 MICROFONO",images/DE-P4585MB.jpg,472,1.0
115-V,MX PARLANTE TRON,MAX,340.0,"• PARLANTE INALAMBRICO
• FUNCION MANOS LIBRES
• LUCES RGB
• CONECTIVIDAD: BLUETOOTH ,
RADIO FM , PUERTO USB , RANURA
MICRO SD
• ENTRADA PARA GUITARRA  6.35MM
• INCLUYE: CABLE AUXILIAR 3.5MM,
CABLE DE CARGA, CONTROL
REMOTO, MICROFONO
INALAMBRICO,PILA RECARGABLE.",images/115-V.jpg,473,1.0
1510-V1,MX PARLANTE TRON 10,MAX,340.0,"• PARLANTE INALAMBRICO
• BOCINA DE 10´´+ TWEETER
• LUCES RGB
• CONECTIVIDAD: BLUETOOTH ,
RADIO FM , PUERTO USB , RANURA
MICRO SD
• ENTRADA PARA GUITARRA  6.35MM
• INCLUYE:CABLE DE CARGA,
CONTROL REMOTO, MICROFONO
INALAMBRICO,PILA RECARGABLE.
• DOBLE RUEDAS.",images/1510-V1.jpg,474,1.0
BL-P406MBAC,PARLANTE BLESS,,360.0,"• BATERIA: 11.1V /7200MAH
• POTENCIA:200W
• TWEETER 3*3 PULGADAS
• INCLUYE ENTRADAS PARA USB,
TARJETA SD/MICRO SD , AUX, MIC,
TF, TWS
• MICRÓFONO INALAMBRICO,
CONTROL REMOTO Y CABLE A
CORRIENTE DIRECTA, 1 PILA",images/BL-P406MBAC.jpg,475,0.9
BS-P8539MBA,PARLANTE BOSSNEY,,360.0,"• PARLANTE  RECARGABLE Y A
CORRIENTE DIRECTA
• DOBLE BOCINA DE 10” PULGADAS
• RADIO FM | LECTOR USB Y SD
• CONSOLA DE MANDO ECUALIZADOR
• MICROFONO INALAMBRICO
• CABLE ENCHUFE DE CORRIENTE
DIRECTA
• CONTROL REMOTO
• FRENTE CON JUEGO DE LUCES RGB",images/BS-P8539MBA.jpg,476,0.9
VS-2834,PARLANTE SONIVOX,SONIVOX,370.0,"• MODELO: PARLANTE
• MARCA:  SONIVOX
• FUNCIONES: RADIO
FM,BLUETOOTH, ENTRADA
LECTORA DE USB , MEMORIA,
AUX
• CONTENIDO: CABLE DE CARGA
AC
• 2 MICROFONO INALÁMBRICO
• CONTROL
• 80W",images/VS-2834.jpg,477,1.0
,MX 1207 PARLANTE TRON,MAX,399.0,"• PARLANTE INALAMBRICO
• 2 BOCINAS DE 12´´ + TWEETER
• USB, SD, BLUETOOTH.
• ENTRADAS MICRÓFONO, 1 ENTRADA DE
GUITARRA, AUX.
• LUCES RGB.
• ILUMINACIÓN LED RGB
• INCLUYE: CONTROL REMOTO,CABLE AC,
MICROFONO INALAMBRICO",images/page_478_product_001.jpg,478,0.85
DE-P5581MBC,PARLANTE DEXBO,,400.0,"• DOS WOOFERS DE 10 PULGADAS
• CUENTA CON BLUETOOTH, ENTRADA
USB, MICRO SD, RADIO FM Y
ENTRADA AUXILIAR. TAMBIÉN
OFRECE LA FUNCIÓN TWS
• PORTABILIDAD: ES UN MODELO
RECARGABLE Y AC.
• KARAOKE: VIENE CON ENTRADA
PARA MICRÓFONOS E INCLUYE DOS
MICRÓFONOS INALÁMBRICOS
RECARGABLES
• UN CONTROL REMOTO",images/DE-P5581MBC.jpg,479,0.9
ET-P5685MBC,PARLANTE,EWTTO,400.0,"• MODELO: PARLANTE PANTALLA DIGITAL
• ALIMENTACIÓN: RECARGABLE Y A
CORRIENTE DIRECTA
• POTENCIA : 50W
• BOCINAS: 10 X 2 PULGADAS
• FUNCIONES: BLUETOOTH,
USB,TF,FM,MIC,AUX
• CARACTERÍSTICAS : CONSOLA DE
MANDO ECUALIZADOR , 1 MICRÓFONO
INALÁMBRICO, CABLE ENCHUFE DE
CORRIENTE DIRECTA, CONTROL REMOTO
• LUCES: FRENTE DE RGB",images/ET-P5685MBC.png,480,1.0
P2807MC,D- PARLANTE DEMGEL,,410.0,"• PARLANTE RECARGABLE
• USB, SD, BLUETOOTH.
• POTENCIA: 60W
• BATERIA: 12V 5000MAH
• 2 MICRÓFONO INALAMBRICOS.
• PANEL ECUALIZADOR RGB.
• ILUMINACIÓN LED RGB
• INCLUYE: CONTROL REMOTO,CABLE AC,
PILA, CABLE CARGADOR",images/P2807MC.jpg,481,0.9
,MX 1500 PARLANTE TRON 15,MAX,415.0,"• PARLANTE MAXTRON
• LUCES RGB
• BATERÍA RECARGABLE
• CONECTIVIDAD: OFRECE CONEXIÓN
BLUETOOTH, RADIO FM, PUERTO USB Y
ENTRADA AUXILIAR/MICRÓFONO.
• ACCESORIOS INCLUIDOS: VIENE CON 1
MICRÓFONOS INALÁMBRICO Y
CONTROL REMOTO, CABLE A
CORRIENTE DIRECTA
• DOBLE RUEDAS",images/page_482_product_001.jpg,482,0.85
LD-S950AC,PARLANTE LIDIMI,,420.0,"• PARLANTE LIDIMI
• POTENCIA:60W
• BATERIA:7.4V /2*6000MAH
• LUCES RGB
• BATERÍA RECARGABLE
• CONECTIVIDAD: OFRECE CONEXIÓN
BLUETOOTH, RADIO FM, PUERTO USB Y
ENTRADA AUXILIAR/MICRÓFONO.
• ACCESORIOS INCLUIDOS: VIENE CON 1
MICRÓFONOS INALÁMBRICO Y
CONTROL REMOTO, CABLE A
CORRIENTE DIRECTA",images/LD-S950AC.jpg,483,0.9
LD-S865AC,PARLANTE LIDIMI,,450.0,"• PARLANTE LIDIMI
• BATERIA: 7.4V
4*4500MAH=18000MAH
• HASTA 12-15H DE REPRODUCCION
• CONECTIVIDAD: BLUETOOTH,
TEGNOLOGIA TWS, PUERTO USB,
MICRO SD, PUERTO AUX
• CABLE A CORRIENTE DIRECTA
• LUCES RGB",images/LD-S865AC.jpg,484,0.9
BL-P407MBAC,PARLANTE BLESS,,450.0,"• WOOFERS:12 PULGADAS
• PORTABILIDAD: ES UN PARLANTE
PORTÁTIL
• INCLUYE ENTRADAS PARA USB, TARJETA
SD/MICRO SD , AUX, MIC, TF, TWS
• CUENTA CON PANEL DE CONTROL
SUPERIOR CON ILUMINACION
AMBIENTAL Y BOTONES PARA AJUSTAR
VOLUMEN Y MODOS DE
REPRODUCCION.
• 2 MICRÓFONO INALAMBRICO, CONTROL
REMOTO Y CABLE A CORRIENTE DIRECTA
,2 PILAS",images/BL-P407MBAC.jpg,485,0.9
